name,plugin
disk_free_percent_run_user_37259,ganglia_pub
disk_free_percent_run_user_51133,ganglia_pub
disk_free_percent_scratch_local,ganglia_pub
disk_free_percent_secinv,ganglia_pub
disk_free_percent_sys_fs_cgroup,ganglia_pub
disk_free_percent_tmp,ganglia_pub
disk_free_percent_usr,ganglia_pub
disk_free_percent_var,ganglia_pub
disk_free_percent_vms,ganglia_pub
disk_total,ganglia_pub
diskstat_sda_io_time,ganglia_pub
diskstat_sda_percent_io_time,ganglia_pub
diskstat_sda_read_bytes_per_sec,ganglia_pub
diskstat_sda_read_time,ganglia_pub
diskstat_sda_reads,ganglia_pub
diskstat_sda_reads_merged,ganglia_pub
diskstat_sda_weighted_io_time,ganglia_pub
diskstat_sda_write_bytes_per_sec,ganglia_pub
diskstat_sda_write_time,ganglia_pub
diskstat_sda_writes,ganglia_pub
diskstat_sda_writes_merged,ganglia_pub
diskstat_sdb_io_time,ganglia_pub
diskstat_sdb_percent_io_time,ganglia_pub
diskstat_sdb_read_bytes_per_sec,ganglia_pub
diskstat_sdb_read_time,ganglia_pub
diskstat_sdb_reads,ganglia_pub
diskstat_sdb_reads_merged,ganglia_pub
diskstat_sdb_weighted_io_time,ganglia_pub
diskstat_sdb_write_bytes_per_sec,ganglia_pub
diskstat_sdb_write_time,ganglia_pub
diskstat_sdb_writes,ganglia_pub
diskstat_sdb_writes_merged,ganglia_pub
entropy_avail,ganglia_pub
gexec,ganglia_pub
ipmi_ambient_temp,ganglia_pub
ipmi_avg_power,ganglia_pub
ipmi_cpu1_vr_temp,ganglia_pub
ipmi_cpu2_vr_temp,ganglia_pub
ipmi_cpu_1_temp,ganglia_pub
ipmi_cpu_2_temp,ganglia_pub
ipmi_dimm_ab_vr_temp,ganglia_pub
ipmi_dimm_cd_vr_temp,ganglia_pub
ipmi_dimm_ef_vr_temp,ganglia_pub
ipmi_dimm_gh_vr_temp,ganglia_pub
ipmi_pch_temp,ganglia_pub
ipmi_pci_1_amb_temp,ganglia_pub
ipmi_pci_2_amb_temp,ganglia_pub
ipmi_pci_3_amb_temp,ganglia_pub
ipmi_psu_1_amb_temp,ganglia_pub
ipmi_psu_2_amb_temp,ganglia_pub
ipmi_raid_amb_temp,ganglia_pub
ipmi_rr_pci1_amb_temp,ganglia_pub
ipmi_rr_pci2_amb_temp,ganglia_pub
ipmi_rr_pci3_amb_temp,ganglia_pub
load_fifteen,ganglia_pub
load_five,ganglia_pub
load_one,ganglia_pub
machine_type,ganglia_pub
mem_anonpages,ganglia_pub
mem_buffers,ganglia_pub
mem_cached,ganglia_pub
mem_dirty,ganglia_pub
mem_free,ganglia_pub
mem_hardware_corrupted,ganglia_pub
mem_mapped,ganglia_pub
mem_shared,ganglia_pub
mem_total,ganglia_pub
mem_writeback,ganglia_pub
multicpu_idle0,ganglia_pub
multicpu_idle1,ganglia_pub
multicpu_idle10,ganglia_pub
multicpu_idle11,ganglia_pub
multicpu_idle12,ganglia_pub
multicpu_idle13,ganglia_pub
multicpu_idle14,ganglia_pub
multicpu_idle15,ganglia_pub
multicpu_idle16,ganglia_pub
multicpu_idle17,ganglia_pub
multicpu_idle18,ganglia_pub
multicpu_idle19,ganglia_pub
multicpu_idle2,ganglia_pub
multicpu_idle20,ganglia_pub
multicpu_idle21,ganglia_pub
multicpu_idle22,ganglia_pub
multicpu_idle23,ganglia_pub
multicpu_idle24,ganglia_pub
multicpu_idle25,ganglia_pub
multicpu_idle26,ganglia_pub
multicpu_idle27,ganglia_pub
multicpu_idle28,ganglia_pub
multicpu_idle29,ganglia_pub
multicpu_idle3,ganglia_pub
multicpu_idle30,ganglia_pub
multicpu_idle31,ganglia_pub
multicpu_idle32,ganglia_pub
multicpu_idle33,ganglia_pub
multicpu_idle34,ganglia_pub
multicpu_idle35,ganglia_pub
multicpu_idle36,ganglia_pub
multicpu_idle37,ganglia_pub
multicpu_idle38,ganglia_pub
multicpu_idle39,ganglia_pub
multicpu_idle4,ganglia_pub
multicpu_idle40,ganglia_pub
multicpu_idle41,ganglia_pub
multicpu_idle42,ganglia_pub
multicpu_idle43,ganglia_pub
multicpu_idle44,ganglia_pub
multicpu_idle45,ganglia_pub
multicpu_idle46,ganglia_pub
multicpu_idle47,ganglia_pub
multicpu_idle48,ganglia_pub
multicpu_idle49,ganglia_pub
multicpu_idle5,ganglia_pub
multicpu_idle50,ganglia_pub
multicpu_idle51,ganglia_pub
multicpu_idle52,ganglia_pub
multicpu_idle53,ganglia_pub
multicpu_idle54,ganglia_pub
multicpu_idle55,ganglia_pub
multicpu_idle56,ganglia_pub
multicpu_idle57,ganglia_pub
multicpu_idle58,ganglia_pub
multicpu_idle59,ganglia_pub
multicpu_idle6,ganglia_pub
multicpu_idle60,ganglia_pub
multicpu_idle61,ganglia_pub
multicpu_idle62,ganglia_pub
multicpu_idle63,ganglia_pub
multicpu_idle64,ganglia_pub
multicpu_idle65,ganglia_pub
multicpu_idle66,ganglia_pub
multicpu_idle67,ganglia_pub
multicpu_idle68,ganglia_pub
multicpu_idle69,ganglia_pub
multicpu_idle7,ganglia_pub
multicpu_idle70,ganglia_pub
multicpu_idle71,ganglia_pub
multicpu_idle8,ganglia_pub
multicpu_idle9,ganglia_pub
multicpu_intr0,ganglia_pub
multicpu_intr1,ganglia_pub
multicpu_intr10,ganglia_pub
multicpu_intr11,ganglia_pub
multicpu_intr12,ganglia_pub
multicpu_intr13,ganglia_pub
multicpu_intr14,ganglia_pub
multicpu_intr15,ganglia_pub
multicpu_intr16,ganglia_pub
multicpu_intr17,ganglia_pub
multicpu_intr18,ganglia_pub
multicpu_intr19,ganglia_pub
multicpu_intr2,ganglia_pub
multicpu_intr20,ganglia_pub
multicpu_intr21,ganglia_pub
multicpu_intr22,ganglia_pub
multicpu_intr23,ganglia_pub
multicpu_intr24,ganglia_pub
multicpu_intr25,ganglia_pub
multicpu_intr26,ganglia_pub
multicpu_intr27,ganglia_pub
multicpu_intr28,ganglia_pub
multicpu_intr29,ganglia_pub
multicpu_intr3,ganglia_pub
multicpu_intr30,ganglia_pub
multicpu_intr31,ganglia_pub
multicpu_intr32,ganglia_pub
multicpu_intr33,ganglia_pub
multicpu_intr34,ganglia_pub
multicpu_intr35,ganglia_pub
multicpu_intr36,ganglia_pub
multicpu_intr37,ganglia_pub
multicpu_intr38,ganglia_pub
multicpu_intr39,ganglia_pub
multicpu_intr4,ganglia_pub
multicpu_intr40,ganglia_pub
multicpu_intr41,ganglia_pub
multicpu_intr42,ganglia_pub
multicpu_intr43,ganglia_pub
multicpu_intr44,ganglia_pub
multicpu_intr45,ganglia_pub
multicpu_intr46,ganglia_pub
multicpu_intr47,ganglia_pub
multicpu_intr48,ganglia_pub
multicpu_intr49,ganglia_pub
multicpu_intr5,ganglia_pub
multicpu_intr50,ganglia_pub
multicpu_intr51,ganglia_pub
multicpu_intr52,ganglia_pub
multicpu_intr53,ganglia_pub
multicpu_intr54,ganglia_pub
multicpu_intr55,ganglia_pub
multicpu_intr56,ganglia_pub
multicpu_intr57,ganglia_pub
multicpu_intr58,ganglia_pub
multicpu_intr59,ganglia_pub
multicpu_intr6,ganglia_pub
multicpu_intr60,ganglia_pub
multicpu_intr61,ganglia_pub
multicpu_intr62,ganglia_pub
multicpu_intr63,ganglia_pub
multicpu_intr64,ganglia_pub
multicpu_intr65,ganglia_pub
multicpu_intr66,ganglia_pub
multicpu_intr67,ganglia_pub
multicpu_intr68,ganglia_pub
multicpu_intr69,ganglia_pub
multicpu_intr7,ganglia_pub
multicpu_intr70,ganglia_pub
multicpu_intr71,ganglia_pub
multicpu_intr8,ganglia_pub
multicpu_intr9,ganglia_pub
multicpu_nice0,ganglia_pub
multicpu_nice1,ganglia_pub
multicpu_nice10,ganglia_pub
multicpu_nice11,ganglia_pub
multicpu_nice12,ganglia_pub
multicpu_nice13,ganglia_pub
multicpu_nice14,ganglia_pub
multicpu_nice15,ganglia_pub
multicpu_nice16,ganglia_pub
multicpu_nice17,ganglia_pub
multicpu_nice18,ganglia_pub
multicpu_nice19,ganglia_pub
multicpu_nice2,ganglia_pub
multicpu_nice20,ganglia_pub
multicpu_nice21,ganglia_pub
multicpu_nice22,ganglia_pub
multicpu_nice23,ganglia_pub
multicpu_nice24,ganglia_pub
multicpu_nice25,ganglia_pub
multicpu_nice26,ganglia_pub
multicpu_nice27,ganglia_pub
multicpu_nice28,ganglia_pub
multicpu_nice29,ganglia_pub
multicpu_nice3,ganglia_pub
multicpu_nice30,ganglia_pub
multicpu_nice31,ganglia_pub
multicpu_nice32,ganglia_pub
multicpu_nice33,ganglia_pub
multicpu_nice34,ganglia_pub
multicpu_nice35,ganglia_pub
multicpu_nice36,ganglia_pub
multicpu_nice37,ganglia_pub
multicpu_nice38,ganglia_pub
multicpu_nice39,ganglia_pub
multicpu_nice4,ganglia_pub
multicpu_nice40,ganglia_pub
multicpu_nice41,ganglia_pub
multicpu_nice42,ganglia_pub
multicpu_nice43,ganglia_pub
multicpu_nice44,ganglia_pub
multicpu_nice45,ganglia_pub
multicpu_nice46,ganglia_pub
multicpu_nice47,ganglia_pub
multicpu_nice48,ganglia_pub
multicpu_nice49,ganglia_pub
multicpu_nice5,ganglia_pub
multicpu_nice50,ganglia_pub
multicpu_nice51,ganglia_pub
multicpu_nice52,ganglia_pub
multicpu_nice53,ganglia_pub
multicpu_nice54,ganglia_pub
multicpu_nice55,ganglia_pub
multicpu_nice56,ganglia_pub
multicpu_nice57,ganglia_pub
multicpu_nice58,ganglia_pub
multicpu_nice59,ganglia_pub
multicpu_nice6,ganglia_pub
multicpu_nice60,ganglia_pub
multicpu_nice61,ganglia_pub
multicpu_nice62,ganglia_pub
multicpu_nice63,ganglia_pub
multicpu_nice64,ganglia_pub
multicpu_nice65,ganglia_pub
multicpu_nice66,ganglia_pub
multicpu_nice67,ganglia_pub
multicpu_nice68,ganglia_pub
multicpu_nice69,ganglia_pub
multicpu_nice7,ganglia_pub
multicpu_nice70,ganglia_pub
multicpu_nice71,ganglia_pub
multicpu_nice8,ganglia_pub
multicpu_nice9,ganglia_pub
multicpu_sintr0,ganglia_pub
multicpu_sintr1,ganglia_pub
multicpu_sintr10,ganglia_pub
multicpu_sintr11,ganglia_pub
multicpu_sintr12,ganglia_pub
multicpu_sintr13,ganglia_pub
multicpu_sintr14,ganglia_pub
multicpu_sintr15,ganglia_pub
multicpu_sintr16,ganglia_pub
multicpu_sintr17,ganglia_pub
multicpu_sintr18,ganglia_pub
multicpu_sintr19,ganglia_pub
multicpu_sintr2,ganglia_pub
multicpu_sintr20,ganglia_pub
multicpu_sintr21,ganglia_pub
multicpu_sintr22,ganglia_pub
multicpu_sintr23,ganglia_pub
multicpu_sintr24,ganglia_pub
multicpu_sintr25,ganglia_pub
multicpu_sintr26,ganglia_pub
multicpu_sintr27,ganglia_pub
multicpu_sintr28,ganglia_pub
multicpu_sintr29,ganglia_pub
multicpu_sintr3,ganglia_pub
multicpu_sintr30,ganglia_pub
multicpu_sintr31,ganglia_pub
multicpu_sintr32,ganglia_pub
multicpu_sintr33,ganglia_pub
multicpu_sintr34,ganglia_pub
multicpu_sintr35,ganglia_pub
multicpu_sintr36,ganglia_pub
multicpu_sintr37,ganglia_pub
multicpu_sintr38,ganglia_pub
multicpu_sintr39,ganglia_pub
multicpu_sintr4,ganglia_pub
multicpu_sintr40,ganglia_pub
multicpu_sintr41,ganglia_pub
multicpu_sintr42,ganglia_pub
multicpu_sintr43,ganglia_pub
multicpu_sintr44,ganglia_pub
multicpu_sintr45,ganglia_pub
multicpu_sintr46,ganglia_pub
multicpu_sintr47,ganglia_pub
multicpu_sintr48,ganglia_pub
multicpu_sintr49,ganglia_pub
multicpu_sintr5,ganglia_pub
multicpu_sintr50,ganglia_pub
multicpu_sintr51,ganglia_pub
multicpu_sintr52,ganglia_pub
multicpu_sintr53,ganglia_pub
multicpu_sintr54,ganglia_pub
multicpu_sintr55,ganglia_pub
multicpu_sintr56,ganglia_pub
multicpu_sintr57,ganglia_pub
multicpu_sintr58,ganglia_pub
multicpu_sintr59,ganglia_pub
multicpu_sintr6,ganglia_pub
multicpu_sintr60,ganglia_pub
multicpu_sintr61,ganglia_pub
multicpu_sintr62,ganglia_pub
multicpu_sintr63,ganglia_pub
multicpu_sintr64,ganglia_pub
multicpu_sintr65,ganglia_pub
multicpu_sintr66,ganglia_pub
multicpu_sintr67,ganglia_pub
multicpu_sintr68,ganglia_pub
multicpu_sintr69,ganglia_pub
multicpu_sintr7,ganglia_pub
multicpu_sintr70,ganglia_pub
multicpu_sintr71,ganglia_pub
multicpu_sintr8,ganglia_pub
multicpu_sintr9,ganglia_pub
multicpu_steal0,ganglia_pub
multicpu_steal1,ganglia_pub
multicpu_steal10,ganglia_pub
multicpu_steal11,ganglia_pub
multicpu_steal12,ganglia_pub
multicpu_steal13,ganglia_pub
multicpu_steal14,ganglia_pub
multicpu_steal15,ganglia_pub
multicpu_steal16,ganglia_pub
multicpu_steal17,ganglia_pub
multicpu_steal18,ganglia_pub
multicpu_steal19,ganglia_pub
multicpu_steal2,ganglia_pub
multicpu_steal20,ganglia_pub
multicpu_steal21,ganglia_pub
multicpu_steal22,ganglia_pub
multicpu_steal23,ganglia_pub
multicpu_steal24,ganglia_pub
multicpu_steal25,ganglia_pub
multicpu_steal26,ganglia_pub
multicpu_steal27,ganglia_pub
multicpu_steal28,ganglia_pub
multicpu_steal29,ganglia_pub
multicpu_steal3,ganglia_pub
multicpu_steal30,ganglia_pub
multicpu_steal31,ganglia_pub
multicpu_steal32,ganglia_pub
multicpu_steal33,ganglia_pub
multicpu_steal34,ganglia_pub
multicpu_steal35,ganglia_pub
multicpu_steal36,ganglia_pub
multicpu_steal37,ganglia_pub
multicpu_steal38,ganglia_pub
multicpu_steal39,ganglia_pub
multicpu_steal4,ganglia_pub
multicpu_steal40,ganglia_pub
multicpu_steal41,ganglia_pub
multicpu_steal42,ganglia_pub
multicpu_steal43,ganglia_pub
multicpu_steal44,ganglia_pub
multicpu_steal45,ganglia_pub
multicpu_steal46,ganglia_pub
multicpu_steal47,ganglia_pub
multicpu_steal48,ganglia_pub
multicpu_steal49,ganglia_pub
multicpu_steal5,ganglia_pub
multicpu_steal50,ganglia_pub
multicpu_steal51,ganglia_pub
multicpu_steal52,ganglia_pub
multicpu_steal53,ganglia_pub
multicpu_steal54,ganglia_pub
multicpu_steal55,ganglia_pub
multicpu_steal56,ganglia_pub
multicpu_steal57,ganglia_pub
multicpu_steal58,ganglia_pub
multicpu_steal59,ganglia_pub
multicpu_steal6,ganglia_pub
multicpu_steal60,ganglia_pub
multicpu_steal61,ganglia_pub
multicpu_steal62,ganglia_pub
multicpu_steal63,ganglia_pub
multicpu_steal64,ganglia_pub
multicpu_steal65,ganglia_pub
multicpu_steal66,ganglia_pub
multicpu_steal67,ganglia_pub
multicpu_steal68,ganglia_pub
multicpu_steal69,ganglia_pub
multicpu_steal7,ganglia_pub
multicpu_steal70,ganglia_pub
multicpu_steal71,ganglia_pub
multicpu_steal8,ganglia_pub
multicpu_steal9,ganglia_pub
multicpu_system0,ganglia_pub
multicpu_system1,ganglia_pub
multicpu_system10,ganglia_pub
multicpu_system11,ganglia_pub
multicpu_system12,ganglia_pub
multicpu_system13,ganglia_pub
multicpu_system14,ganglia_pub
multicpu_system15,ganglia_pub
multicpu_system16,ganglia_pub
multicpu_system17,ganglia_pub
multicpu_system18,ganglia_pub
multicpu_system19,ganglia_pub
multicpu_system2,ganglia_pub
multicpu_system20,ganglia_pub
multicpu_system21,ganglia_pub
multicpu_system22,ganglia_pub
multicpu_system23,ganglia_pub
multicpu_system24,ganglia_pub
multicpu_system25,ganglia_pub
multicpu_system26,ganglia_pub
multicpu_system27,ganglia_pub
multicpu_system28,ganglia_pub
multicpu_system29,ganglia_pub
multicpu_system3,ganglia_pub
multicpu_system30,ganglia_pub
multicpu_system31,ganglia_pub
multicpu_system32,ganglia_pub
multicpu_system33,ganglia_pub
multicpu_system34,ganglia_pub
multicpu_system35,ganglia_pub
multicpu_system36,ganglia_pub
multicpu_system37,ganglia_pub
multicpu_system38,ganglia_pub
multicpu_system39,ganglia_pub
multicpu_system4,ganglia_pub
multicpu_system40,ganglia_pub
multicpu_system41,ganglia_pub
multicpu_system42,ganglia_pub
multicpu_system43,ganglia_pub
multicpu_system44,ganglia_pub
multicpu_system45,ganglia_pub
multicpu_system46,ganglia_pub
multicpu_system47,ganglia_pub
multicpu_system48,ganglia_pub
multicpu_system49,ganglia_pub
multicpu_system5,ganglia_pub
multicpu_system50,ganglia_pub
multicpu_system51,ganglia_pub
multicpu_system52,ganglia_pub
multicpu_system53,ganglia_pub
multicpu_system54,ganglia_pub
multicpu_system55,ganglia_pub
multicpu_system56,ganglia_pub
multicpu_system57,ganglia_pub
multicpu_system58,ganglia_pub
multicpu_system59,ganglia_pub
multicpu_system6,ganglia_pub
multicpu_system60,ganglia_pub
multicpu_system61,ganglia_pub
multicpu_system62,ganglia_pub
multicpu_system63,ganglia_pub
multicpu_system64,ganglia_pub
multicpu_system65,ganglia_pub
multicpu_system66,ganglia_pub
multicpu_system67,ganglia_pub
multicpu_system68,ganglia_pub
multicpu_system69,ganglia_pub
multicpu_system7,ganglia_pub
multicpu_system70,ganglia_pub
multicpu_system71,ganglia_pub
multicpu_system8,ganglia_pub
multicpu_system9,ganglia_pub
multicpu_user0,ganglia_pub
multicpu_user1,ganglia_pub
multicpu_user10,ganglia_pub
multicpu_user11,ganglia_pub
multicpu_user12,ganglia_pub
multicpu_user13,ganglia_pub
multicpu_user14,ganglia_pub
multicpu_user15,ganglia_pub
multicpu_user16,ganglia_pub
multicpu_user17,ganglia_pub
multicpu_user18,ganglia_pub
multicpu_user19,ganglia_pub
multicpu_user2,ganglia_pub
multicpu_user20,ganglia_pub
multicpu_user21,ganglia_pub
multicpu_user22,ganglia_pub
multicpu_user23,ganglia_pub
multicpu_user24,ganglia_pub
multicpu_user25,ganglia_pub
multicpu_user26,ganglia_pub
multicpu_user27,ganglia_pub
multicpu_user28,ganglia_pub
multicpu_user29,ganglia_pub
multicpu_user3,ganglia_pub
multicpu_user30,ganglia_pub
multicpu_user31,ganglia_pub
multicpu_user32,ganglia_pub
multicpu_user33,ganglia_pub
multicpu_user34,ganglia_pub
multicpu_user35,ganglia_pub
multicpu_user36,ganglia_pub
multicpu_user37,ganglia_pub
multicpu_user38,ganglia_pub
multicpu_user39,ganglia_pub
multicpu_user4,ganglia_pub
multicpu_user40,ganglia_pub
multicpu_user41,ganglia_pub
multicpu_user42,ganglia_pub
multicpu_user43,ganglia_pub
multicpu_user44,ganglia_pub
multicpu_user45,ganglia_pub
multicpu_user46,ganglia_pub
multicpu_user47,ganglia_pub
multicpu_user48,ganglia_pub
multicpu_user49,ganglia_pub
multicpu_user5,ganglia_pub
multicpu_user50,ganglia_pub
multicpu_user51,ganglia_pub
multicpu_user52,ganglia_pub
multicpu_user53,ganglia_pub
multicpu_user54,ganglia_pub
multicpu_user55,ganglia_pub
multicpu_user56,ganglia_pub
multicpu_user57,ganglia_pub
multicpu_user58,ganglia_pub
multicpu_user59,ganglia_pub
multicpu_user6,ganglia_pub
multicpu_user60,ganglia_pub
multicpu_user61,ganglia_pub
multicpu_user62,ganglia_pub
multicpu_user63,ganglia_pub
multicpu_user64,ganglia_pub
multicpu_user65,ganglia_pub
multicpu_user66,ganglia_pub
multicpu_user67,ganglia_pub
multicpu_user68,ganglia_pub
multicpu_user69,ganglia_pub
multicpu_user7,ganglia_pub
multicpu_user70,ganglia_pub
multicpu_user71,ganglia_pub
multicpu_user8,ganglia_pub
multicpu_user9,ganglia_pub
multicpu_wio0,ganglia_pub
multicpu_wio1,ganglia_pub
multicpu_wio10,ganglia_pub
multicpu_wio11,ganglia_pub
multicpu_wio12,ganglia_pub
multicpu_wio13,ganglia_pub
multicpu_wio14,ganglia_pub
multicpu_wio15,ganglia_pub
multicpu_wio16,ganglia_pub
multicpu_wio17,ganglia_pub
multicpu_wio18,ganglia_pub
multicpu_wio19,ganglia_pub
multicpu_wio2,ganglia_pub
multicpu_wio20,ganglia_pub
multicpu_wio21,ganglia_pub
multicpu_wio22,ganglia_pub
multicpu_wio23,ganglia_pub
multicpu_wio24,ganglia_pub
multicpu_wio25,ganglia_pub
multicpu_wio26,ganglia_pub
multicpu_wio27,ganglia_pub
multicpu_wio28,ganglia_pub
multicpu_wio29,ganglia_pub
multicpu_wio3,ganglia_pub
multicpu_wio30,ganglia_pub
multicpu_wio31,ganglia_pub
multicpu_wio32,ganglia_pub
multicpu_wio33,ganglia_pub
multicpu_wio34,ganglia_pub
multicpu_wio35,ganglia_pub
multicpu_wio36,ganglia_pub
multicpu_wio37,ganglia_pub
multicpu_wio38,ganglia_pub
multicpu_wio39,ganglia_pub
multicpu_wio4,ganglia_pub
multicpu_wio40,ganglia_pub
multicpu_wio41,ganglia_pub
multicpu_wio42,ganglia_pub
multicpu_wio43,ganglia_pub
multicpu_wio44,ganglia_pub
multicpu_wio45,ganglia_pub
multicpu_wio46,ganglia_pub
multicpu_wio47,ganglia_pub
multicpu_wio48,ganglia_pub
multicpu_wio49,ganglia_pub
multicpu_wio5,ganglia_pub
multicpu_wio50,ganglia_pub
multicpu_wio51,ganglia_pub
multicpu_wio52,ganglia_pub
multicpu_wio53,ganglia_pub
multicpu_wio54,ganglia_pub
multicpu_wio55,ganglia_pub
multicpu_wio56,ganglia_pub
multicpu_wio57,ganglia_pub
multicpu_wio58,ganglia_pub
multicpu_wio59,ganglia_pub
multicpu_wio6,ganglia_pub
multicpu_wio60,ganglia_pub
multicpu_wio61,ganglia_pub
multicpu_wio62,ganglia_pub
multicpu_wio63,ganglia_pub
multicpu_wio64,ganglia_pub
multicpu_wio65,ganglia_pub
multicpu_wio66,ganglia_pub
multicpu_wio67,ganglia_pub
multicpu_wio68,ganglia_pub
multicpu_wio69,ganglia_pub
multicpu_wio7,ganglia_pub
multicpu_wio70,ganglia_pub
multicpu_wio71,ganglia_pub
multicpu_wio8,ganglia_pub
multicpu_wio9,ganglia_pub
os_name,ganglia_pub
os_release,ganglia_pub
part_max_used,ganglia_pub
pkts_in,ganglia_pub
pkts_out,ganglia_pub
proc_run,ganglia_pub
proc_total,ganglia_pub
procs_blocked,ganglia_pub
procs_created,ganglia_pub
procstat_gmond_cpu,ganglia_pub
procstat_gmond_mem,ganglia_pub
rx_bytes_bond0,ganglia_pub
rx_bytes_bond0.155,ganglia_pub
rx_bytes_br0,ganglia_pub
rx_bytes_br0157,ganglia_pub
rx_bytes_br1,ganglia_pub
rx_bytes_br1155,ganglia_pub
rx_bytes_eno1,ganglia_pub
rx_bytes_eno1.155,ganglia_pub
rx_bytes_eno2,ganglia_pub
rx_bytes_eno3,ganglia_pub
rx_bytes_eno4,ganglia_pub
rx_bytes_enp0s20u13u5,ganglia_pub
rx_bytes_enp0s20u1u5,ganglia_pub
rx_bytes_ens2f0,ganglia_pub
rx_bytes_ens2f1,ganglia_pub
rx_bytes_ens3f0,ganglia_pub
rx_bytes_ens3f0.157,ganglia_pub
rx_bytes_ens3f1,ganglia_pub
rx_bytes_ens3f1.157,ganglia_pub
rx_bytes_ens4,ganglia_pub
rx_bytes_ens4d1,ganglia_pub
rx_bytes_ens6f0,ganglia_pub
rx_bytes_ens6f0.146,ganglia_pub
rx_bytes_ens6f1,ganglia_pub
rx_bytes_ib0,ganglia_pub
rx_bytes_ib1,ganglia_pub
rx_bytes_ib2,ganglia_pub
rx_bytes_virbr0,ganglia_pub
rx_bytes_virbr0-nic,ganglia_pub
